DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRB%,HOME_SRS,VISITOR_NRtg,VISITOR_DRB%,VISITOR_SRS,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_5,VISITOR_LAST_5,VISITOR_WIN_PROB,HOME_WIN_PROB
11/27/2019,ORL,116,CLE,104,0,0,0.441176471,0,0.362745098,0.602941176,0.381025641,0.231707317,0.512195122,1,0,0.294117647,0.375,0,0,0.375,0,0.4,0.4,0.746902842,0.253097158
11/27/2019,UTA,102,IND,121,1,0.544117647,0.338235294,0.533846154,0.637254902,0.735294118,0.655897436,0.585365854,0.609756098,1,0,0.625,0.647058824,0,0,0.777777778,0.375,0.4,0.4,0.377907978,0.622092022
11/27/2019,SAC,91,PHI,97,1,0.553921569,0.911764706,0.58,0.294117647,0.529411765,0.332820513,0.62195122,0.475609756,1,0,0.647058824,0.4375,0,0,1,0.333333333,0.4,0.4,0.130717274,0.869282726
11/27/2019,NYK,98,TOR,126,1,0.740196078,0.161764706,0.733333333,0.093137255,0.544117647,0.08974359,0.707317073,0.207317073,1,0,0.75,0.235294118,0,0,1,0.125,0.6,0.6,0.235121564,0.764878436
11/27/2019,MIA,108,HOU,117,1,0.612745098,0.279411765,0.652820513,0.602941176,0.764705882,0.595897436,0.646341463,0.475609756,1,0,0.647058824,0.75,0,0,0.75,0.555555556,0.4,0.4,0.309096288,0.690903712
11/27/2019,LAC,121,MEM,119,0,0.367647059,0.485294118,0.363076923,0.700980392,0.411764706,0.739487179,0.402439024,0.585365854,1,0,0.3125,0.722222222,0,1,0.3,0.333333333,0.4,0.4,0.78533945,0.21466055
11/27/2019,ATL,102,MIL,111,1,1,1,1,0.024509804,0.044117647,0.036410256,0.731707317,0.353658537,1,0,0.823529412,0.235294118,0,0,0.857142857,0.25,0.4,0.4,0.235087325,0.764912675
11/27/2019,MIN,113,SAS,101,0,0.37254902,0.676470588,0.404102564,0.269607843,0.382352941,0.270769231,0.585365854,0.43902439,1,0,0.333333333,0.529411765,0,0,0.444444444,0.75,0.4,0.4,0.152853108,0.847146892
11/27/2019,WAS,140,PHO,132,0,0.37745098,0.573529412,0.387692308,0.240196078,0.044117647,0.196410256,0.231707317,0.390243902,1,0,0.5,0.333333333,0,1,0.5,0.25,0.6,0.6,0.516091666,0.483908334
11/27/2019,LAL,114,NOP,110,0,0.362745098,0.514705882,0.435897436,0.794117647,0.647058824,0.831282051,0.402439024,0.451219512,1,0,0.352941176,0.882352941,0,0,0.5,0.875,0.4,0.4,0.773034138,0.226965862
11/27/2019,OKC,119,POR,136,1,0.348039216,0.044117647,0.391282051,0.56372549,0.397058824,0.587179487,0.646341463,0.597560976,1,0,0.333333333,0.375,0,0,0.2,0.142857143,0.6,0.6,0.522584927,0.477415073
11/27/2019,CHI,90,GSW,104,1,0.029411765,0.220588235,0.038461538,0.284313725,0.205882353,0.258461538,0.695121951,0.268292683,1,0,0.166666667,0.333333333,0,0,0.125,0.375,0.6,0.6,0.376213018,0.623786982
11/29/2019,BOS,107,BRK,112,1,0.411764706,0.426470588,0.396923077,0.774509804,0.485294118,0.753333333,0.512195122,0.597560976,1,0,0.5,0.764705882,1,1,0.625,0.6,0.6,0.6,0.585997915,0.414002085
11/29/2019,CHO,110,DET,107,0,0.308823529,0.220588235,0.255897436,0.06372549,0,0.057948718,0.5,0.475609756,1,0,0.333333333,0.368421053,1,1,0.625,0.3,0.4,0.4,0.411757131,0.588242869
11/29/2019,TOR,90,ORL,83,0,0.362745098,0.602941176,0.381025641,0.740196078,0.161764706,0.733333333,0.512195122,0.707317073,1,0,0.411764706,0.764705882,1,1,0.666666667,0.555555556,0.4,0.4,0.578012408,0.421987592
11/29/2019,MIL,119,CLE,110,0,0,0.441176471,0,1,1,1,0.231707317,0.731707317,1,0,0.277777778,0.833333333,1,1,0.333333333,0.8,0.4,0.4,0.757387993,0.242612007
11/29/2019,PHI,101,NYK,95,0,0.093137255,0.544117647,0.08974359,0.553921569,0.911764706,0.58,0.207317073,0.62195122,1,0,0.222222222,0.666666667,1,1,0.333333333,0.4,0.6,0.6,0.711542017,0.288457983
11/29/2019,ATL,104,IND,105,1,0.544117647,0.338235294,0.533846154,0.024509804,0.044117647,0.036410256,0.585365854,0.353658537,1,0,0.647058824,0.222222222,1,1,0.8,0.222222222,0.6,0.6,0.226583619,0.773416381
11/29/2019,UTA,103,MEM,94,0,0.367647059,0.485294118,0.363076923,0.637254902,0.735294118,0.655897436,0.402439024,0.609756098,1,0,0.294117647,0.611111111,1,1,0.272727273,0.333333333,0.6,0.6,0.627080188,0.372919812
11/29/2019,GSW,105,MIA,122,1,0.602941176,0.764705882,0.595897436,0.029411765,0.220588235,0.038461538,0.475609756,0.695121951,1,0,0.705882353,0.210526316,1,1,1,0.2,0.6,0.6,0.152263768,0.847736232
11/29/2019,NOP,104,OKC,109,1,0.56372549,0.397058824,0.587179487,0.362745098,0.514705882,0.435897436,0.597560976,0.402439024,1,0,0.352941176,0.333333333,1,1,0.555555556,0.222222222,0.4,0.4,0.252499327,0.747500673
11/29/2019,LAC,97,SAS,107,1,0.37254902,0.676470588,0.404102564,0.700980392,0.411764706,0.739487179,0.585365854,0.585365854,1,0,0.315789474,0.736842105,1,1,0.4,0.428571429,0.6,0.6,0.576467492,0.423532508
11/29/2019,DAL,120,PHO,113,0,0.37745098,0.573529412,0.387692308,0.730392157,0.352941176,0.749230769,0.231707317,0.402439024,1,0,0.470588235,0.647058824,1,0,0.454545455,0.714285714,0.4,0.4,0.812756158,0.187243842
11/29/2019,CHI,103,POR,107,1,0.348039216,0.044117647,0.391282051,0.284313725,0.205882353,0.258461538,0.646341463,0.268292683,1,0,0.368421053,0.315789474,1,1,0.333333333,0.333333333,0.4,0.4,0.468877382,0.531122618
11/29/2019,WAS,103,LAL,125,1,0.794117647,0.647058824,0.831282051,0.240196078,0.044117647,0.196410256,0.451219512,0.390243902,1,0,0.888888889,0.375,1,1,0.888888889,0.333333333,0.4,0.4,0.154047086,0.845952914
11/30/2019,DEN,97,SAC,100,1,0.294117647,0.529411765,0.332820513,0.62745098,0.397058824,0.637948718,0.475609756,0.658536585,1,0,0.411764706,0.8125,0,0,0.571428571,0.833333333,0.6,0.6,0.648522455,0.351477545
11/30/2019,IND,116,PHI,119,1,0.553921569,0.911764706,0.58,0.544117647,0.338235294,0.533846154,0.62195122,0.585365854,1,0,0.684210526,0.666666667,1,1,1,0.428571429,0.4,0.4,0.160819622,0.839180378
11/30/2019,ATL,111,HOU,158,1,0.612745098,0.279411765,0.652820513,0.024509804,0.044117647,0.036410256,0.646341463,0.353658537,1,0,0.666666667,0.210526316,0,1,0.777777778,0.2,0.4,0.4,0.230544557,0.769455443
11/30/2019,CHO,96,MIL,137,1,1,1,1,0.06372549,0,0.057948718,0.731707317,0.475609756,1,0,0.842105263,0.4,1,1,0.875,0.363636364,0.4,0.4,0.150595537,0.849404463
12/1/2019,MIA,109,BRK,106,0,0.411764706,0.426470588,0.396923077,0.602941176,0.764705882,0.595897436,0.512195122,0.475609756,1,0,0.526315789,0.722222222,0,0,0.666666667,0.5,0.4,0.4,0.52600505,0.47399495
12/1/2019,MEM,115,MIN,107,0,0.269607843,0.382352941,0.270769231,0.367647059,0.485294118,0.363076923,0.43902439,0.402439024,1,0,0.555555556,0.277777778,0,0,0.333333333,0.333333333,0.4,0.4,0.428792703,0.571207297
12/1/2019,BOS,113,NYK,104,0,0.093137255,0.544117647,0.08974359,0.774509804,0.485294118,0.753333333,0.207317073,0.597560976,1,0,0.210526316,0.722222222,0,0,0.3,0.545454545,0.4,0.4,0.85118978,0.14881022
12/1/2019,DAL,114,LAL,100,0,0.794117647,0.647058824,0.831282051,0.730392157,0.352941176,0.749230769,0.451219512,0.402439024,1,0,0.894736842,0.666666667,0,0,0.9,0.75,0.6,0.6,0.438741872,0.561258128
12/1/2019,SAS,98,DET,132,1,0.308823529,0.220588235,0.255897436,0.37254902,0.676470588,0.404102564,0.5,0.585365854,1,0,0.315789474,0.35,0,0,0.555555556,0.222222222,0.6,0.6,0.497413888,0.502586112
12/1/2019,OKC,107,NOP,104,0,0.362745098,0.514705882,0.435897436,0.56372549,0.397058824,0.587179487,0.402439024,0.597560976,1,0,0.315789474,0.388888889,0,0,0.444444444,0.125,0.6,0.6,0.607547803,0.392452197
12/1/2019,GSW,96,ORL,100,1,0.362745098,0.602941176,0.381025641,0.029411765,0.220588235,0.038461538,0.512195122,0.695121951,1,0,0.388888889,0.2,0,0,0.6,0.181818182,0.6,0.6,0.214276962,0.785723038
12/1/2019,UTA,110,TOR,130,1,0.740196078,0.161764706,0.733333333,0.637254902,0.735294118,0.655897436,0.707317073,0.609756098,1,0,0.777777778,0.631578947,0,0,1,0.4,0.4,0.4,0.235048222,0.764951778
12/1/2019,WAS,125,LAC,150,1,0.700980392,0.411764706,0.739487179,0.240196078,0.044117647,0.196410256,0.585365854,0.390243902,1,0,0.7,0.352941176,0,0,0.916666667,0.3,0.6,0.6,0.21448873,0.78551127
12/2/2019,PHO,109,CHO,104,0,0.06372549,0,0.057948718,0.37745098,0.573529412,0.387692308,0.475609756,0.231707317,1,0,0.380952381,0.444444444,0,0,0.444444444,0.5,0.4,0.4,0.579720842,0.420279158
12/2/2019,UTA,94,PHI,103,1,0.553921569,0.911764706,0.58,0.637254902,0.735294118,0.655897436,0.62195122,0.609756098,1,0,0.7,0.6,0,1,1,0.363636364,0.4,0.4,0.235086492,0.764913508
12/2/2019,GSW,79,ATL,104,1,0.024509804,0.044117647,0.036410256,0.029411765,0.220588235,0.038461538,0.353658537,0.695121951,1,0,0.2,0.19047619,0,1,0.222222222,0.166666667,0.4,0.4,0.450567276,0.549432724
12/2/2019,IND,117,MEM,104,0,0.367647059,0.485294118,0.363076923,0.544117647,0.338235294,0.533846154,0.402439024,0.585365854,1,0,0.315789474,0.631578947,1,0,0.25,0.375,0.6,0.6,0.739361725,0.260638275
12/2/2019,NYK,88,MIL,132,1,1,1,1,0.093137255,0.544117647,0.08974359,0.731707317,0.207317073,1,0,0.85,0.2,0,1,0.888888889,0.111111111,0.4,0.4,0.211370039,0.788629961
12/2/2019,CHI,113,SAC,106,0,0.294117647,0.529411765,0.332820513,0.284313725,0.205882353,0.258461538,0.475609756,0.268292683,1,0,0.444444444,0.3,0,0,0.625,0.3,0.4,0.4,0.331951137,0.668048863
12/3/2019,DET,127,CLE,94,0,0,0.441176471,0,0.308823529,0.220588235,0.255897436,0.231707317,0.5,1,0,0.263157895,0.35,0,0,0.3,0.1,0.6,0.6,0.70039728,0.29960272
12/3/2019,ORL,127,WAS,120,0,0.240196078,0.044117647,0.196410256,0.362745098,0.602941176,0.381025641,0.390243902,0.512195122,1,0,0.333333333,0.421052632,0,0,0.428571429,0.125,0.4,0.4,0.523153138,0.476846862
12/3/2019,DAL,118,NOP,97,0,0.362745098,0.514705882,0.435897436,0.730392157,0.352941176,0.749230769,0.402439024,0.402439024,1,0,0.3,0.684210526,0,0,0.4,0.777777778,0.6,0.6,0.729398831,0.270601169
12/3/2019,MIA,121,TOR,110,0,0.740196078,0.161764706,0.733333333,0.602941176,0.764705882,0.595897436,0.707317073,0.475609756,1,0,0.789473684,0.736842105,0,0,1,0.545454545,0.6,0.6,0.263810064,0.736189936
12/3/2019,HOU,133,SAS,135,1,0.37254902,0.676470588,0.404102564,0.612745098,0.279411765,0.652820513,0.585365854,0.646341463,1,0,0.333333333,0.684210526,0,0,0.454545455,0.555555556,0.6,0.6,0.49964493,0.50035507
12/3/2019,LAL,105,DEN,96,0,0.62745098,0.397058824,0.637948718,0.794117647,0.647058824,0.831282051,0.658536585,0.451219512,1,0,0.764705882,0.85,0,0,0.8,0.888888889,0.6,0.6,0.497271668,0.502728332
12/3/2019,POR,97,LAC,117,1,0.700980392,0.411764706,0.739487179,0.348039216,0.044117647,0.391282051,0.585365854,0.646341463,1,0,0.714285714,0.4,0,0,0.923076923,0.384615385,0.6,0.6,0.235139813,0.764860187
12/4/2019,GSW,91,CHO,106,1,0.06372549,0,0.057948718,0.029411765,0.220588235,0.038461538,0.475609756,0.695121951,1,0,0.363636364,0.181818182,0,0,0.4,0.153846154,0.4,0.4,0.289272495,0.710727505
12/4/2019,MIL,127,DET,103,0,0.308823529,0.220588235,0.255897436,1,1,1,0.5,0.731707317,1,0,0.380952381,0.857142857,1,0,0.6,0.818181818,0.6,0.6,0.852119819,0.147880181
12/4/2019,PHO,114,ORL,128,1,0.362745098,0.602941176,0.381025641,0.37745098,0.573529412,0.387692308,0.512195122,0.231707317,1,0,0.45,0.473684211,1,0,0.636363636,0.571428571,0.4,0.4,0.450840145,0.549159855
12/4/2019,BRK,130,ATL,118,0,0.024509804,0.044117647,0.036410256,0.411764706,0.426470588,0.396923077,0.353658537,0.512195122,1,0,0.238095238,0.5,0,0,0.3,0.4,0.4,0.4,0.578902464,0.421097536
12/4/2019,MIA,93,BOS,112,1,0.774509804,0.485294118,0.753333333,0.602941176,0.764705882,0.595897436,0.597560976,0.475609756,1,0,0.736842105,0.75,0,1,1,0.583333333,0.6,0.6,0.264455594,0.735544406
12/4/2019,MEM,99,CHI,106,1,0.284313725,0.205882353,0.258461538,0.367647059,0.485294118,0.363076923,0.268292683,0.402439024,1,0,0.333333333,0.3,0,0,0.3,0.428571429,0.4,0.4,0.441765433,0.558234567
12/4/2019,IND,107,OKC,100,0,0.56372549,0.397058824,0.587179487,0.544117647,0.338235294,0.533846154,0.597560976,0.585365854,1,0,0.421052632,0.65,0,0,0.6,0.444444444,0.6,0.6,0.346691241,0.653308759
12/4/2019,MIN,114,DAL,121,1,0.730392157,0.352941176,0.749230769,0.269607843,0.382352941,0.270769231,0.402439024,0.43902439,1,0,0.7,0.526315789,1,0,0.6,0.777777778,0.4,0.4,0.329089267,0.670910733
12/4/2019,LAL,121,UTA,96,0,0.637254902,0.735294118,0.655897436,0.794117647,0.647058824,0.831282051,0.609756098,0.451219512,1,0,0.571428571,0.857142857,0,1,0.888888889,0.9,0.4,0.4,0.479539233,0.520460767
12/4/2019,SAC,116,POR,127,1,0.348039216,0.044117647,0.391282051,0.294117647,0.529411765,0.332820513,0.646341463,0.475609756,1,0,0.380952381,0.421052632,1,0,0.428571429,0.3,0.6,0.6,0.569243284,0.430756716
12/5/2019,PHI,113,WAS,119,1,0.240196078,0.044117647,0.196410256,0.553921569,0.911764706,0.58,0.390243902,0.62195122,1,0,0.315789474,0.714285714,0,0,0.375,0.454545455,0.4,0.4,0.698051466,0.301948534
12/5/2019,DEN,129,NYK,92,0,0.093137255,0.544117647,0.08974359,0.62745098,0.397058824,0.637948718,0.207317073,0.658536585,1,0,0.19047619,0.722222222,0,0,0.272727273,0.714285714,0.6,0.6,0.763181559,0.236818441
12/5/2019,HOU,119,TOR,109,0,0.740196078,0.161764706,0.733333333,0.612745098,0.279411765,0.652820513,0.707317073,0.646341463,1,0,0.75,0.65,0,0,0.9,0.5,0.4,0.4,0.301865302,0.698134698
12/5/2019,PHO,139,NOP,132,0,0.362745098,0.514705882,0.435897436,0.37745098,0.573529412,0.387692308,0.402439024,0.231707317,1,0,0.285714286,0.45,0,1,0.363636364,0.5,0.4,0.4,0.539444339,0.460555661
12/6/2019,BRK,111,CHO,104,0,0.06372549,0,0.057948718,0.411764706,0.426470588,0.396923077,0.475609756,0.512195122,1,0,0.391304348,0.523809524,0,0,0.454545455,0.454545455,0.6,0.6,0.65867936,0.34132064
12/6/2019,ORL,93,CLE,87,0,0,0.441176471,0,0.362745098,0.602941176,0.381025641,0.231707317,0.512195122,1,0,0.25,0.476190476,0,0,0.272727273,0.222222222,0.6,0.6,0.770480577,0.229519423
12/6/2019,IND,101,DET,108,1,0.308823529,0.220588235,0.255897436,0.544117647,0.338235294,0.533846154,0.5,0.585365854,1,0,0.363636364,0.666666667,0,0,0.545454545,0.5,0.6,0.6,0.655632932,0.344367068
12/6/2019,DEN,95,BOS,108,1,0.774509804,0.485294118,0.753333333,0.62745098,0.397058824,0.637948718,0.597560976,0.658536585,1,0,0.75,0.736842105,0,1,1,0.75,0.6,0.6,0.286618136,0.713381864
12/6/2019,GSW,100,CHI,98,0,0.284313725,0.205882353,0.258461538,0.029411765,0.220588235,0.038461538,0.268292683,0.695121951,1,0,0.363636364,0.173913043,0,0,0.363636364,0.142857143,0.6,0.6,0.353273415,0.646726585
12/6/2019,WAS,103,MIA,112,1,0.602941176,0.764705882,0.595897436,0.240196078,0.044117647,0.196410256,0.475609756,0.390243902,1,0,0.714285714,0.35,0,1,1,0.272727273,0.4,0.4,0.229839363,0.770160637
12/6/2019,MIN,127,OKC,139,1,0.56372549,0.397058824,0.587179487,0.269607843,0.382352941,0.270769231,0.597560976,0.43902439,1,0,0.4,0.5,0,0,0.545454545,0.7,0.4,0.4,0.140628761,0.859371239
12/6/2019,LAC,91,MIL,119,1,1,1,1,0.700980392,0.411764706,0.739487179,0.731707317,0.585365854,1,0,0.863636364,0.727272727,0,0,0.9,0.375,0.6,0.6,0.195385861,0.804614139
12/6/2019,SAC,104,SAS,105,1,0.37254902,0.676470588,0.404102564,0.294117647,0.529411765,0.332820513,0.585365854,0.475609756,1,0,0.363636364,0.4,0,0,0.5,0.272727273,0.4,0.4,0.200845215,0.799154785
12/6/2019,LAL,136,POR,113,0,0.348039216,0.044117647,0.391282051,0.794117647,0.647058824,0.831282051,0.646341463,0.451219512,1,0,0.409090909,0.863636364,0,0,0.5,0.909090909,0.4,0.4,0.767480557,0.232519443
12/7/2019,NOP,84,DAL,130,1,0.730392157,0.352941176,0.749230769,0.362745098,0.514705882,0.435897436,0.402439024,0.402439024,1,0,0.714285714,0.272727273,0,0,0.636363636,0.2,0.4,0.4,0.274765732,0.725234268
12/7/2019,IND,104,NYK,103,0,0.093137255,0.544117647,0.08974359,0.544117647,0.338235294,0.533846154,0.207317073,0.585365854,1,0,0.181818182,0.636363636,0,1,0.25,0.454545455,0.4,0.4,0.783454305,0.216545695
12/7/2019,CLE,94,PHI,141,1,0.553921569,0.911764706,0.58,0,0.441176471,0,0.62195122,0.231707317,1,0,0.681818182,0.238095238,0,1,1,0.222222222,0.6,0.6,0.230010495,0.769989505
12/7/2019,PHO,109,HOU,115,1,0.612745098,0.279411765,0.652820513,0.37745098,0.573529412,0.387692308,0.646341463,0.231707317,1,0,0.666666667,0.476190476,0,0,0.8,0.555555556,0.4,0.4,0.223118263,0.776881737
12/7/2019,MEM,112,UTA,126,1,0.637254902,0.735294118,0.655897436,0.367647059,0.485294118,0.363076923,0.609756098,0.402439024,1,0,0.545454545,0.285714286,0,0,0.8,0.375,0.6,0.6,0.148904958,0.851095042
12/8/2019,DEN,102,BRK,105,1,0.411764706,0.426470588,0.396923077,0.62745098,0.397058824,0.637948718,0.512195122,0.658536585,1,0,0.545454545,0.7,0,0,0.6,0.666666667,0.4,0.4,0.569776216,0.430223784
12/8/2019,ATL,122,CHO,107,0,0.06372549,0,0.057948718,0.024509804,0.044117647,0.036410256,0.475609756,0.353658537,1,0,0.375,0.227272727,0,0,0.416666667,0.181818182,0.4,0.4,0.329765145,0.670234855
12/8/2019,CHI,105,MIA,110,1,0.602941176,0.764705882,0.595897436,0.284313725,0.205882353,0.258461538,0.475609756,0.268292683,1,0,0.727272727,0.347826087,0,0,1,0.363636364,0.4,0.4,0.228523323,0.771476677
12/8/2019,TOR,104,PHI,110,1,0.553921569,0.911764706,0.58,0.740196078,0.161764706,0.733333333,0.62195122,0.707317073,1,0,0.695652174,0.714285714,1,0,1,0.6,0.4,0.4,0.360433057,0.639566943
12/8/2019,LAC,135,WAS,119,0,0.240196078,0.044117647,0.196410256,0.700980392,0.411764706,0.739487179,0.390243902,0.585365854,1,0,0.333333333,0.695652174,0,0,0.444444444,0.333333333,0.6,0.6,0.873995625,0.126004375
12/8/2019,SAC,110,DAL,106,0,0.730392157,0.352941176,0.749230769,0.294117647,0.529411765,0.332820513,0.402439024,0.475609756,1,0,0.727272727,0.380952381,1,0,0.666666667,0.25,0.4,0.4,0.362472544,0.637527456
12/8/2019,OKC,108,POR,96,0,0.348039216,0.044117647,0.391282051,0.56372549,0.397058824,0.587179487,0.646341463,0.597560976,1,0,0.391304348,0.428571429,0,0,0.444444444,0.222222222,0.4,0.4,0.454247278,0.545752722
12/8/2019,MIN,125,LAL,142,1,0.794117647,0.647058824,0.831282051,0.269607843,0.382352941,0.270769231,0.451219512,0.43902439,1,0,0.869565217,0.476190476,0,0,0.818181818,0.636363636,0.6,0.6,0.222796174,0.777203826
12/9/2019,LAC,110,IND,99,0,0.544117647,0.338235294,0.533846154,0.700980392,0.411764706,0.739487179,0.585365854,0.585365854,1,0,0.652173913,0.708333333,0,1,0.818181818,0.4,0.6,0.6,0.489853531,0.510146469
12/9/2019,CLE,88,BOS,110,1,0.774509804,0.485294118,0.753333333,0,0.441176471,0,0.597560976,0.231707317,1,0,0.761904762,0.227272727,0,0,1,0.2,0.6,0.6,0.230714425,0.769285575
12/9/2019,TOR,93,CHI,92,0,0.284313725,0.205882353,0.258461538,0.740196078,0.161764706,0.733333333,0.268292683,0.707317073,1,0,0.333333333,0.681818182,1,1,0.333333333,0.545454545,0.4,0.4,0.78799751,0.21200249
12/9/2019,SAC,119,HOU,118,0,0.612745098,0.279411765,0.652820513,0.294117647,0.529411765,0.332820513,0.646341463,0.475609756,1,0,0.681818182,0.409090909,0,1,0.818181818,0.307692308,0.6,0.6,0.222534182,0.777465818
12/9/2019,ORL,101,MIL,110,1,1,1,1,0.362745098,0.602941176,0.381025641,0.731707317,0.512195122,1,0,0.869565217,0.5,0,0,0.909090909,0.3,0.4,0.4,0.135440258,0.864559742
12/9/2019,DET,105,NOP,103,0,0.362745098,0.514705882,0.435897436,0.308823529,0.220588235,0.255897436,0.402439024,0.5,1,0,0.260869565,0.391304348,0,0,0.333333333,0.181818182,0.6,0.6,0.341159397,0.658840603
12/9/2019,MIN,109,PHO,125,1,0.37745098,0.573529412,0.387692308,0.269607843,0.382352941,0.270769231,0.231707317,0.43902439,1,0,0.454545455,0.454545455,0,1,0.416666667,0.583333333,0.6,0.6,0.4796927,0.5203073
12/9/2019,OKC,104,UTA,90,0,0.637254902,0.735294118,0.655897436,0.56372549,0.397058824,0.587179487,0.609756098,0.597560976,1,0,0.565217391,0.454545455,0,1,0.818181818,0.3,0.4,0.4,0.257277477,0.742722523
12/9/2019,MEM,110,GSW,102,0,0.029411765,0.220588235,0.038461538,0.367647059,0.485294118,0.363076923,0.695121951,0.402439024,1,0,0.208333333,0.272727273,0,0,0.222222222,0.333333333,0.6,0.6,0.492347339,0.507652661
12/10/2019,WAS,107,CHO,114,1,0.06372549,0,0.057948718,0.240196078,0.044117647,0.196410256,0.475609756,0.390243902,1,0,0.36,0.318181818,0,0,0.384615385,0.25,0.4,0.4,0.363883148,0.636116852
12/10/2019,ATL,121,MIA,135,1,0.602941176,0.764705882,0.595897436,0.024509804,0.044117647,0.036410256,0.475609756,0.353658537,1,0,0.739130435,0.260869565,0,0,1,0.25,0.6,0.6,0.22874766,0.77125234
12/10/2019,DEN,92,PHI,97,1,0.553921569,0.911764706,0.58,0.62745098,0.397058824,0.637948718,0.62195122,0.658536585,1,0,0.708333333,0.666666667,0,0,1,0.6,0.6,0.6,0.233166379,0.766833621
12/10/2019,NYK,87,POR,115,1,0.348039216,0.044117647,0.391282051,0.093137255,0.544117647,0.08974359,0.646341463,0.207317073,1,0,0.375,0.173913043,0,0,0.4,0.1,0.4,0.4,0.241397986,0.758602014
12/11/2019,HOU,116,CLE,110,0,0,0.441176471,0,0.612745098,0.279411765,0.652820513,0.231707317,0.646341463,1,0,0.217391304,0.652173913,0,0,0.25,0.545454545,0.4,0.4,0.771816617,0.228183383
12/11/2019,BOS,117,IND,122,1,0.544117647,0.338235294,0.533846154,0.774509804,0.485294118,0.753333333,0.585365854,0.597560976,1,0,0.625,0.772727273,0,0,0.75,0.583333333,0.4,0.4,0.567329421,0.432670579
12/11/2019,LAL,96,ORL,87,0,0.362745098,0.602941176,0.381025641,0.794117647,0.647058824,0.831282051,0.512195122,0.451219512,1,0,0.47826087,0.875,0,0,0.666666667,0.916666667,0.4,0.4,0.713049891,0.286950109
12/11/2019,LAC,112,TOR,92,0,0.740196078,0.161764706,0.733333333,0.700980392,0.411764706,0.739487179,0.707317073,0.585365854,1,0,0.695652174,0.72,0,0,0.818181818,0.454545455,0.6,0.6,0.373229097,0.626770903
12/11/2019,CHO,113,BRK,108,0,0.411764706,0.426470588,0.396923077,0.06372549,0,0.057948718,0.512195122,0.475609756,1,0,0.565217391,0.384615385,0,1,0.636363636,0.333333333,0.4,0.4,0.297652538,0.702347462
12/11/2019,ATL,102,CHI,136,1,0.284313725,0.205882353,0.258461538,0.024509804,0.044117647,0.036410256,0.268292683,0.353658537,1,0,0.32,0.25,0,1,0.307692308,0.230769231,0.6,0.6,0.487174273,0.512825727
12/11/2019,UTA,127,MIN,116,0,0.269607843,0.382352941,0.270769231,0.637254902,0.735294118,0.655897436,0.43902439,0.609756098,1,0,0.434782609,0.541666667,0,0,0.3,0.333333333,0.6,0.6,0.75848403,0.24151597
12/11/2019,MEM,115,PHO,108,0,0.37745098,0.573529412,0.387692308,0.367647059,0.485294118,0.363076923,0.231707317,0.402439024,1,0,0.47826087,0.304347826,0,0,0.461538462,0.4,0.6,0.6,0.499661002,0.500338998
12/11/2019,NOP,112,MIL,127,1,1,1,1,0.362745098,0.514705882,0.435897436,0.731707317,0.402439024,1,0,0.875,0.25,0,0,0.916666667,0.181818182,0.4,0.4,0.160906274,0.839093726
12/11/2019,OKC,93,SAC,94,1,0.294117647,0.529411765,0.332820513,0.56372549,0.397058824,0.587179487,0.475609756,0.597560976,1,0,0.434782609,0.47826087,0,0,0.555555556,0.363636364,0.6,0.6,0.618003976,0.381996024
12/11/2019,NYK,124,GSW,122,0,0.029411765,0.220588235,0.038461538,0.093137255,0.544117647,0.08974359,0.695121951,0.207317073,1,0,0.2,0.166666667,0,1,0.2,0.090909091,0.6,0.6,0.694138602,0.305861398
12/12/2019,PHI,115,BOS,109,0,0.774509804,0.485294118,0.753333333,0.553921569,0.911764706,0.58,0.597560976,0.62195122,1,0,0.739130435,0.72,1,0,1,0.416666667,0.4,0.4,0.341081526,0.658918474
12/12/2019,CLE,117,SAS,109,0,0.37254902,0.676470588,0.404102564,0,0.441176471,0,0.585365854,0.231707317,1,0,0.391304348,0.208333333,0,1,0.538461538,0.181818182,0.4,0.4,0.3860091,0.6139909
12/12/2019,DAL,122,DET,111,0,0.308823529,0.220588235,0.255897436,0.730392157,0.352941176,0.749230769,0.5,0.402439024,1,0,0.416666667,0.695652174,0,0,0.583333333,0.8,0.6,0.6,0.810362903,0.189637097
12/12/2019,POR,99,DEN,114,1,0.62745098,0.397058824,0.637948718,0.348039216,0.044117647,0.391282051,0.658536585,0.646341463,1,0,0.636363636,0.4,0,0,0.727272727,0.357142857,0.6,0.6,0.212744441,0.787255559
12/13/2019,LAL,113,MIA,110,0,0.602941176,0.764705882,0.595897436,0.794117647,0.647058824,0.831282051,0.475609756,0.451219512,1,0,0.75,0.88,0,0,1,0.923076923,0.6,0.6,0.46708397,0.53291603
12/13/2019,HOU,130,ORL,107,0,0.362745098,0.602941176,0.381025641,0.612745098,0.279411765,0.652820513,0.512195122,0.646341463,1,0,0.458333333,0.666666667,0,0,0.615384615,0.583333333,0.6,0.6,0.582681601,0.417318399
