DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20
2016-10-29,POR,115,DEN,113,0,0.5,112.7,113.2,78.7,0.7,0.51,98.3,-0.5,110.8,110.3,76.8,-0.23,-0.52,96.7,0.4024390243902439,0.5365853658536586,1,0,1.0,0.5,0,0,0.0,0.0,0.5,0.5
2016-10-29,MIN,103,SAC,106,1,-4.0,111.3,107.3,76.3,-3.29,-3.88,94.9,-1.2,112.0,110.8,75.9,-0.64,-1.11,94.6,0.4024390243902439,0.35365853658536583,1,0,0.5,0.0,0,0,0.0,0.0,0.5,0.5
2016-10-30,UTA,75,LAC,88,1,4.5,108.2,112.7,76.9,4.42,4.29,96.1,4.3,105.3,109.6,78.9,4.0,3.94,91.6,0.6463414634146342,0.4878048780487805,1,0,1.0,0.5,0,0,0.0,0.0,0.5,0.5
2016-10-30,MIL,83,DET,98,1,-1.1,107.1,106.0,81.2,-1.29,-1.12,95.0,-0.2,109.3,109.1,75.4,-0.45,-0.18,94.5,0.5365853658536586,0.4024390243902439,1,0,0.5,0.5,0,1,1.0,0.0,0.5,0.5
2016-10-30,GSW,106,PHO,100,0,-5.6,112.2,106.6,76.4,-5.14,-5.63,100.3,11.6,104.0,115.6,74.9,11.35,11.63,99.8,0.2804878048780488,0.8902439024390244,1,0,0.0,0.5,0,0,0.0,1.0,0.5,0.5
2016-10-30,SAS,106,MIA,99,0,1.1,106.7,107.8,76.4,0.77,1.06,95.2,7.6,103.5,111.1,77.6,7.13,7.2,94.2,0.5853658536585366,0.8170731707317073,1,0,0.5,1.0,0,1,0.0,1.0,0.5,0.5
2016-10-30,LAL,96,OKC,113,1,0.8,107.5,108.3,79.0,1.14,0.76,97.8,-7.0,113.0,106.0,75.8,-6.29,-6.88,98.5,0.6707317073170732,0.2073170731707317,1,0,1.0,0.5,0,0,1.0,0.0,0.5,0.5
2016-10-30,WAS,103,MEM,112,1,0.6,107.1,107.7,77.5,0.96,0.49,92.3,1.9,109.3,111.2,75.5,1.36,1.8,97.4,0.5121951219512195,0.5,1,0,0.5,0.0,1,0,1.0,0.0,0.5,0.5
2016-10-30,DAL,92,HOU,93,1,5.7,109.0,114.7,75.8,5.84,5.77,100.0,-3.2,108.8,105.6,77.6,-2.53,-2.93,92.2,0.5,0.5121951219512195,1,0,0.5,0.0,0,0,0.0,0.0,0.5,0.5
2016-10-31,SAC,95,ATL,106,1,-0.8,105.7,104.9,76.1,-1.23,-0.85,97.4,-4.0,111.3,107.3,76.3,-3.29,-3.88,94.9,0.5853658536585366,0.4024390243902439,1,0,1.0,0.6666666666666666,0,0,1.0,1.0,0.5,0.5
2016-10-31,CHI,118,BRK,88,0,-6.6,110.7,104.1,76.1,-6.74,-6.73,101.3,0.4,107.0,107.4,76.8,0.03,0.43,95.3,0.25609756097560976,0.5121951219512195,1,0,0.3333333333333333,1.0,0,0,1.0,0.0,0.5,0.5
2016-10-31,DEN,102,TOR,105,1,4.5,107.8,112.3,76.3,3.65,4.21,94.7,0.5,112.7,113.2,78.7,0.7,0.51,98.3,0.6829268292682927,0.4024390243902439,1,0,0.5,0.5,0,0,0.5,1.0,0.5,0.5
2016-10-31,PHO,98,LAC,116,1,4.5,108.2,112.7,76.9,4.42,4.29,96.1,-5.6,112.2,106.6,76.4,-5.14,-5.63,100.3,0.6463414634146342,0.2804878048780488,1,0,1.0,0.0,1,1,1.0,0.0,0.5,0.5
2016-11-01,HOU,120,CLE,128,1,3.3,110.3,113.6,75.8,2.87,3.18,96.2,5.7,109.0,114.7,75.8,5.84,5.77,100.0,0.6951219512195121,0.5,1,0,1.0,0.6666666666666666,0,0,1.0,0.5,0.5,0.5
2016-11-01,LAL,108,IND,115,1,-0.2,108.8,108.6,75.5,-0.64,-0.22,95.9,-7.0,113.0,106.0,75.8,-6.29,-6.88,98.5,0.5487804878048781,0.2073170731707317,1,0,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0,0.5,0.5
2016-11-01,ORL,103,PHI,101,0,-5.7,108.9,103.2,75.3,-5.83,-5.7,98.5,-6.8,110.5,103.7,77.4,-6.61,-6.57,96.8,0.12195121951219512,0.4268292682926829,1,0,0.0,0.0,0,0,0.0,0.0,0.5,0.5
2016-11-01,NYK,89,DET,102,1,-1.1,107.1,106.0,81.2,-1.29,-1.12,95.0,-3.8,111.5,107.7,74.1,-3.87,-3.67,96.0,0.5365853658536586,0.3902439024390244,1,0,0.6666666666666666,0.5,0,0,1.0,0.0,0.5,0.5
2016-11-01,SAC,96,MIA,108,1,1.1,106.7,107.8,76.4,0.77,1.06,95.2,-4.0,111.3,107.3,76.3,-3.29,-3.88,94.9,0.5853658536585366,0.4024390243902439,1,0,0.3333333333333333,0.5,0,1,0.0,0.5,0.5,0.5
2016-11-01,MEM,80,MIN,116,1,-1.2,112.0,110.8,75.9,-0.64,-1.11,94.6,0.6,107.1,107.7,77.5,0.96,0.49,92.3,0.35365853658536583,0.5121951219512195,1,0,0.0,0.6666666666666666,0,0,0.0,0.0,0.5,0.5
2016-11-01,MIL,117,NOP,113,0,-2.2,107.4,105.2,76.8,-1.69,-2.1,98.0,-0.2,109.3,109.1,75.4,-0.45,-0.18,94.5,0.36585365853658536,0.4024390243902439,1,0,0.0,0.3333333333333333,0,0,0.0,0.0,0.5,0.5
2016-11-01,UTA,106,SAS,91,0,7.6,103.5,111.1,77.6,7.13,7.2,94.2,4.3,105.3,109.6,78.9,4.0,3.94,91.6,0.8170731707317073,0.4878048780487805,1,0,1.0,0.3333333333333333,0,0,1.0,0.0,0.5,0.5
